"","ENSG_ID","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5246","ENSG00000099904","ZDHHC8",235.666126069539,-0.22039515779921,0.126771914303967,-1.73851723395735,0.0821197160841642,0.246860069128339
"5247","ENSG00000003987","MTMR7",78.335463562473,0.623832491580789,0.358850254240826,1.73842009085531,0.0821368191403716,0.246864424974969
"5248","ENSG00000230409","TCEA1P2",52.9165610545291,-0.9289905876249,0.534433671589124,-1.73827106526161,0.0821630622650013,0.246896244649213
"5249","ENSG00000111731","C2CD5",622.544042520356,0.309282448598221,0.17796250179948,1.73790796078326,0.0822270327428181,0.247041399572155
"5250","ENSG00000136950","ARPC5L",1871.39919903305,-0.345729790389078,0.198948767105767,-1.73778302534178,0.082249052768674,0.247060488030855
"5251","ENSG00000173141","MRPL57",1484.72172035399,0.363289582838043,0.209098549843935,1.73740842827075,0.0823151046276347,0.247211807270577
"5252","ENSG00000186638","KIF24",123.310453381675,0.45936640260101,0.264500408338951,1.73673230028569,0.0824344336230364,0.247523042314411
"5253","ENSG00000133216","EPHB2",177.504872644105,-0.385791701208252,0.22217162842679,-1.73645799844051,0.0824828847899074,0.24762137695352
"5254","ENSG00000053371","AKR7A2",1054.43501946841,0.364113191908469,0.209740867741059,1.7360145203461,0.0825612671495613,0.247711613332149
"5255","ENSG00000184178","SCFD2",193.931129045542,0.26159438724098,0.150693872048922,1.73593248142204,0.0825757737024164,0.247711613332149
"5256","ENSG00000253626","EIF5AL1",119.660865343584,-0.446864639770303,0.257384175797133,-1.73617759672419,0.0825324372636125,0.247711613332149
"5257","ENSG00000259865",NA,51.8007961964408,0.490592627015177,0.282588530830414,1.7360670143743,0.0825519859640366,0.247711613332149
"5258","ENSG00000253426",NA,6.28417296288529,-1.27605504331069,0.735146468591042,-1.73578340892575,0.0826021387713142,0.247743577106053
"5259","ENSG00000168273","SMIM4",220.078857281852,0.629972686066281,0.363013535402223,1.73539723627182,0.0826704692787719,0.247901369181638
"5260","ENSG00000174915","PTDSS2",290.569251830164,-0.397272309288692,0.228936152708058,-1.7352973944456,0.0826881430323734,0.247907227304283
"5261","ENSG00000163964","PIGX",716.618576491453,0.19190934387945,0.110598545470981,1.73518867777337,0.0827073912720633,0.247917802767618
"5262","ENSG00000260175",NA,125.457225262126,-0.633000570078491,0.364822625230864,-1.73509131917989,0.0827246316509634,0.247922356734263
"5263","ENSG00000168152","THAP9",110.576677457022,0.569625458253462,0.328358393859865,1.73476746416467,0.0827820012535193,0.248047151770473
"5264","ENSG00000124788","ATXN1",2024.75698666759,-0.389585023712947,0.224635488414812,-1.73429864738709,0.0828651073640106,0.248154717647255
"5265","ENSG00000165782","PIP4P1",873.363426984453,-0.168731650057864,0.0972875175227769,-1.73436073151276,0.0828540979663272,0.248154717647255
"5266","ENSG00000258768",NA,6.0886686005971,1.29793237016351,0.748316926427901,1.73446881170951,0.0828349348987611,0.248154717647255
"5267","ENSG00000240087","RPSAP12",12.5104453132224,0.917062467909166,0.528856215105895,1.73404876734887,0.0829094306589724,0.24824031165597
"5268","ENSG00000112763","BTN2A1",351.579461890222,-0.191157658861844,0.110245219696612,-1.73393149732839,0.0829302384378664,0.248255478391259
"5269","ENSG00000188747","NOXA1",78.5269876191645,0.530905889833254,0.306318125651297,1.73318470366204,0.0830628448960265,0.248605250334093
"5270","ENSG00000070731","ST6GALNAC2",1084.15896273546,-0.307383295773428,0.177389748697565,-1.73281318695304,0.0831288782400489,0.248661306875108
"5271","ENSG00000189266","PNRC2",2173.2615620173,0.267133895138028,0.154155728479375,1.73288334966916,0.0831164042691174,0.248661306875108
"5272","ENSG00000213977","TAX1BP3",2027.13549299468,0.340954730798653,0.196752089630477,1.73291542386668,0.0831107024207553,0.248661306875108
"5273","ENSG00000121152","NCAPH",582.811468423154,0.255877721355121,0.147701561004452,1.73239686578132,0.0832029256514692,0.248835603550857
"5274","ENSG00000118523","CCN2",24.6108472748254,0.603070399435407,0.348242997422049,1.73175169034202,0.0833177829308083,0.249038177059967
"5275","ENSG00000120262","CCDC170",852.862518001621,0.270593928637078,0.15626258917707,1.73166162203067,0.0833338275425141,0.249038177059967
"5276","ENSG00000241549","GUSBP2",9.79125581555673,1.16297693631403,0.671568872910661,1.73173144739949,0.0833213887552283,0.249038177059967
"5277","ENSG00000263142","LRRC37A17P",96.9040018334136,0.444570708579716,0.256727955114094,1.73168016853537,0.0833305234959528,0.249038177059967
"5278","ENSG00000198919","DZIP3",366.025911131747,0.376773974980433,0.217639431526279,1.7311843370393,0.0834188920327903,0.249245154861141
"5279","ENSG00000155265","GOLGA7B",90.8855886408188,-0.403770021704203,0.233249415621184,-1.73106552326784,0.0834400786391859,0.249261231320319
"5280","ENSG00000106638","TBL2",914.11818006205,-0.220496120775992,0.127426035201869,-1.73038516364949,0.0835614827922129,0.249530679546933
"5281","ENSG00000175198","PCCA",168.309854680433,0.255185751118184,0.147481143935202,1.73029408580058,0.0835777456795752,0.249530679546933
"5282","ENSG00000251022","THAP9-AS1",570.586091064663,-0.275913428277603,0.159457697094643,-1.73032367395749,0.0835724621285501,0.249530679546933
"5283","ENSG00000136802","LRRC8A",1087.86058375069,-0.287245558543669,0.166056268659998,-1.72980858152249,0.0836644807198702,0.249692357129746
"5284","ENSG00000164414","SLC35A1",1136.79352756961,0.306743443080517,0.177336525433594,1.7297251219427,0.083679398061554,0.249692357129746
"5285","ENSG00000204977","TRIM13",439.037392520901,0.198735927907224,0.114890569950762,1.7297845070522,0.0836687835051835,0.249692357129746
"5286","ENSG00000083857","FAT1",49.3730925233667,-0.570971705115528,0.330142044817757,-1.72947285593603,0.0837245005054834,0.249733136529221
"5287","ENSG00000197043","ANXA6",336.064496499479,0.272465167384264,0.157542440896923,1.72947153689547,0.0837247363874439,0.249733136529221
"5288","ENSG00000138175","ARL3",1070.76289828899,0.464319546372712,0.268511302878394,1.72923650287823,0.083766775744268,0.249811280916624
"5289","ENSG00000105991","HOXA1",11.2117051941304,-0.89538385033163,0.517841080496494,-1.72907072083419,0.0837964386257034,0.249852493312033
"5290","ENSG00000144362","PHOSPHO2",107.239601326805,0.39198856413937,0.226781314107527,1.72848704789457,0.083900941152515,0.250116794324227
"5291","ENSG00000115170","ACVR1",397.881758091424,-0.304467949782177,0.176222660736658,-1.72774573093732,0.0840338208038742,0.250351511871678
"5292","ENSG00000163633","C4orf36",74.0645541959734,0.437143813693588,0.25300143525364,1.72783135896182,0.0840184634469371,0.250351511871678
"5293","ENSG00000166579","NDEL1",757.697335969244,-0.141309636241415,0.0817909140750637,-1.72769356889358,0.0840431771622489,0.250351511871678
"5294","ENSG00000248487","ABHD14A",61.6380426694172,0.483174784895694,0.279635290271035,1.72787484879816,0.0840106644296522,0.250351511871678
"5295","ENSG00000126091","ST3GAL3",56.55318471068,0.430083451578298,0.248968555018536,1.72746092994064,0.084084916113227,0.250428541474143
"5296","ENSG00000215630","GUSBP9",30.6767297296646,0.574682475434577,0.332726840146856,1.72719001322805,0.0841335438192394,0.250526054763861
"5297","ENSG00000146410","MTFR2",273.773060394606,0.333128225870768,0.192898303431428,1.72696296413613,0.0841743151155015,0.250600141470919
"5298","ENSG00000154814","OXNAD1",401.945605373846,0.285878722044015,0.165548751816438,1.72685519466194,0.0841936729188429,0.250610460915469
"5299","ENSG00000196199","MPHOSPH8",1032.8283328397,0.205786917052922,0.119181614580655,1.72666663207234,0.0842275516363956,0.250663991188141
"5300","ENSG00000114353","GNAI2",3028.7559992508,-0.256414096342541,0.148552972800218,-1.72607852612536,0.0843332864973192,0.250807208839152
"5301","ENSG00000147119","CHST7",58.8467443261581,0.445767628063451,0.258258870350397,1.72604963174604,0.0843384841500932,0.250807208839152
"5302","ENSG00000185504","FAAP100",499.369948078017,-0.213463846658587,0.12367740020905,-1.72597294491777,0.0843522801836484,0.250807208839152
"5303","ENSG00000186364","NUDT17",169.755530509795,-0.330644494332305,0.191564055591832,-1.72602575838556,0.0843427787946645,0.250807208839152
"5304","ENSG00000187837","H1-2",577.198099518554,0.457614177310122,0.265136527852068,1.72595674016462,0.0843551956679051,0.250807208839152
"5305","ENSG00000120885","CLU",4548.42031056438,-0.411276534693877,0.238362819499819,-1.72542234379045,0.0844513874867239,0.251045877599554
"5306","ENSG00000120370","GORAB",265.232893015919,0.363775079293444,0.210884238236664,1.72499890145986,0.0845276704896717,0.251177946791431
"5307","ENSG00000146243","IRAK1BP1",20.3511664120474,0.6551328550432,0.37978279380352,1.72501984221574,0.0845238967091752,0.251177946791431
"5308","ENSG00000225377","NRSN2-AS1",65.0927332677062,0.538403995551644,0.312168497304935,1.72472238614685,0.0845775147192684,0.251278712720961
"5309","ENSG00000152939","MARVELD2",1574.50585107615,-0.35892493403475,0.208183886115686,-1.72407644381899,0.0846940439599528,0.251577523685902
"5310","ENSG00000260054",NA,415.549830185862,-0.363152482187583,0.210665088575653,-1.72383798683933,0.0847370948681579,0.251658001143286
"5311","ENSG00000186648","CARMIL3",18.5803878839334,0.77154599805629,0.447603790621116,1.72372534420599,0.0847574374700756,0.251671020316907
"5312","ENSG00000114646","CSPG5",30.1170729241838,0.627884789043245,0.364323259335662,1.72342767845288,0.08481121318031,0.251776331429996
"5313","ENSG00000259891",NA,40.3373200069902,-0.512681098651321,0.297490593354193,-1.72335230123032,0.0848248350594527,0.251776331429996
"5314","ENSG00000010244","ZNF207",3008.43136916313,0.129196810355028,0.0749798998320133,1.72308592895541,0.0848729870006938,0.251871848889902
"5315","ENSG00000196335","STK31",10.095652485939,0.880194065909831,0.510923487868552,1.7227512275503,0.0849335220938599,0.252004072139261
"5316","ENSG00000204228","HSD17B8",124.589081912736,0.467820927951899,0.271664620286554,1.72205319727846,0.0850598822823772,0.252331516853478
"5317","ENSG00000171365","CLCN5",256.614393415884,-0.407177952246687,0.236480433667811,-1.72182512494314,0.0851012017703801,0.25240661123169
"5318","ENSG00000131650","KREMEN2",97.0779319100835,-0.5964406102017,0.34654522079866,-1.72110470554787,0.0852318255785292,0.252669175727011
"5319","ENSG00000150893","FREM2",934.319727961281,0.65207020048954,0.378881224450703,1.72104120871891,0.0852433463607358,0.252669175727011
"5320","ENSG00000167460","TPM4",13277.823203588,-0.143500825176598,0.0833830332495104,-1.72098350928533,0.0852538163629312,0.252669175727011
"5321","ENSG00000229043","ZFAND2A-DT",143.363028354261,0.369427946400135,0.214631378205263,1.7212205852158,0.0852108037672781,0.252669175727011
"5322","ENSG00000213246","SUPT4H1",4471.3425745118,0.338406087962359,0.196653198732735,1.72082676581466,0.0852822639097021,0.252705994335964
"5323","ENSG00000227910",NA,10.3436329611439,0.91913931702314,0.534176582625594,1.7206656879367,0.0853115061082831,0.252745153358562
"5324","ENSG00000146242","TPBG",3029.01487840705,-0.162401359272072,0.0943903252980416,-1.72052971275692,0.0853361974536704,0.252770817776931
"5325","ENSG00000215193","PEX26",731.407871604187,-0.163785687736931,0.0952405200126007,-1.71970593729709,0.085485908043509,0.253166717341997
"5326","ENSG00000121211","MND1",199.968454940469,0.481246323033297,0.279889541396281,1.71941516868587,0.085538802164958,0.25327579987634
"5327","ENSG00000149257","SERPINH1",2010.85725826514,-0.356605398399589,0.207417568856406,-1.71926322522112,0.0855664529334554,0.25331011127475
"5328","ENSG00000076201","PTPN23",638.566425594652,-0.292134364563001,0.169951652352074,-1.71892629768501,0.0856277929935298,0.253349023547461
"5329","ENSG00000135930","EIF4E2",2143.80447004489,0.332867322625472,0.193646278177844,1.71894510835767,0.085624367439993,0.253349023547461
"5330","ENSG00000236104","ZBTB22",302.489073382524,-0.247116407870301,0.143749858189205,-1.71907235932743,0.0856011970675777,0.253349023547461
"5331","ENSG00000146670","CDCA5",1184.08427469225,0.269199611678677,0.156631486069685,1.71868133562182,0.0856724123928412,0.253433491546634
"5332","ENSG00000156313","RPGR",76.9016052459308,0.402102062008384,0.2339999219456,1.71838545357234,0.0857263318303023,0.253545433789172
"5333","ENSG00000155363","MOV10",703.230214203061,-0.227336399019054,0.132325698636758,-1.71800641418191,0.0857954453356201,0.25370226381825
"5334","ENSG00000091409","ITGA6",218.65223752504,-0.451338756595293,0.262796627297716,-1.71744501151448,0.0858978934302011,0.253742709971449
"5335","ENSG00000133275","CSNK1G2",590.993542423679,-0.199881583865801,0.116364655161844,-1.71771732222124,0.0858481882160735,0.253742709971449
"5336","ENSG00000187240","DYNC2H1",94.6908708471694,0.569529870896368,0.331601044412089,1.71751531092465,0.0858850593646845,0.253742709971449
"5337","ENSG00000197121","PGAP1",223.79835251146,0.550892846462903,0.320700252547684,1.71778114325306,0.0858365422457798,0.253742709971449
"5338","ENSG00000205981","DNAJC19",640.78363703881,0.433956695017058,0.25266242069867,1.71753557104799,0.085881360905065,0.253742709971449
"5339","ENSG00000227953","LINC01341",11.809520661966,1.23442316284521,0.718773379721133,1.71740244932852,0.0859056644602134,0.253742709971449
"5340","ENSG00000183891","TTC32",59.4789629365418,0.53671363492884,0.312546517493381,1.71722801211569,0.085937519248647,0.253789265646285
"5341","ENSG00000171208","NETO2",623.372644688429,0.221382037589179,0.128950211182944,1.71680244303827,0.0860152744381733,0.253923788448145
"5342","ENSG00000239213","NCK1-DT",102.072321963692,0.619014677981139,0.36055261067154,1.71684980127645,0.0860066188644888,0.253923788448145
"5343","ENSG00000164627","KIF6",6.50330302412502,1.32046525840263,0.769402359509382,1.71622200280831,0.0861214175613202,0.254041169694589
"5344","ENSG00000166228","PCBD1",814.898145536413,0.296943606452215,0.172998378119408,1.71645312331921,0.0860791406712309,0.254041169694589
"5345","ENSG00000172890","NADSYN1",1303.14738958787,0.271367432580047,0.158122497519221,1.7161848366774,0.0861282176077879,0.254041169694589
"5346","ENSG00000184809","B3GALT5-AS1",7.98317625846672,1.00785847859231,0.587299191220595,1.7160903567697,0.0861455059379634,0.254041169694589
"5347","ENSG00000224152",NA,95.1687170172045,0.41915268380822,0.24425342056678,1.7160565564879,0.0861516915362499,0.254041169694589
"5348","ENSG00000233087","RAB6D",16.5374439587108,0.86549643096564,0.504314579354176,1.71618364092109,0.0861284363947834,0.254041169694589
"5349","ENSG00000177683","THAP5",968.407325682652,0.362176261228728,0.211086271136446,1.71577364685464,0.0862034792981866,0.254146357923425
"5350","ENSG00000168421","RHOH",9.56941426917463,-0.861580298082943,0.502201778177204,-1.71560582921499,0.0862342108822517,0.254189440301516
"5351","ENSG00000111962","UST",109.855660317962,-0.316952029840436,0.184759026556561,-1.7154887409163,0.0862556579030363,0.254205143922796
"5352","ENSG00000121281","ADCY7",30.1692267465663,-0.69910384979194,0.407627808548545,-1.71505435873294,0.0863352611729416,0.254392202671392
"5353","ENSG00000117226","GBP3",9.90676609245855,-0.988912188167562,0.57666131448482,-1.71489254320977,0.0863649300510491,0.254432084234083
"5354","ENSG00000186376","ZNF75D",434.796624990869,0.388977067375978,0.226863145923377,1.71458905673182,0.0864205965051417,0.254548525753845
"5355","ENSG00000167555","ZNF528",75.947431087048,0.360893980365556,0.210503949222778,1.71442854966877,0.0864500489339647,0.254587725805532
"5356","ENSG00000130054","FAM155B",125.819548916476,0.326446261256706,0.190455276225186,1.71403107189706,0.0865230194704838,0.254662022569643
"5357","ENSG00000163888","CAMK2N2",39.5673944562927,0.649885271765524,0.379128043205854,1.71415774541547,0.0864997588485971,0.254662022569643
"5358","ENSG00000253251","SHLD3",139.779257298451,-0.537818492236869,0.313774763860985,-1.71402723921782,0.0865237233308908,0.254662022569643
"5359","ENSG00000109390","NDUFC1",966.66291808057,0.448654473942807,0.261780815901772,1.71385543435374,0.0865552795446258,0.254672358285327
"5360","ENSG00000205476","CCDC85C",1167.46444424676,-0.300274358999908,0.175206385529709,-1.71383227895533,0.0865595333170166,0.254672358285327
"5361","ENSG00000160469","BRSK1",20.7807487223129,-0.802208035111412,0.468176584744446,-1.71347320915098,0.0866255179977407,0.254818955199472
"5362","ENSG00000214826","DDX12P",128.399119887589,0.574240913845771,0.335150061286621,1.71338448109272,0.0866418294199467,0.254819405063886
"5363","ENSG00000148331","ASB6",643.986855155717,-0.216725241090076,0.126501219123836,-1.71322650161907,0.0866708778926457,0.254857308291446
"5364","ENSG00000106526","ACTR3C",64.5970362723737,-0.426597230758164,0.249059643009371,-1.71283161576729,0.0867435219161396,0.255023367005504
"5365","ENSG00000171298","GAA",1415.23790145848,-0.333238045948885,0.194603077524485,-1.71239864337169,0.0868232289109259,0.255206999684914
"5366","ENSG00000172794","RAB37",44.2837540607941,0.538661576489676,0.31458060556584,1.71231654768029,0.0868383487830849,0.255206999684914
"5367","ENSG00000108352","RAPGEFL1",495.384289232448,-0.221823264798527,0.12955556920183,-1.712186254633,0.0868623497073785,0.255229971098446
"5368","ENSG00000105974","CAV1",489.754243054886,-0.25073042916928,0.146482097101114,-1.71167968052919,0.0869557152210008,0.255456711817284
"5369","ENSG00000142687","KIAA0319L",829.716602423595,0.271953209691303,0.158926394388038,1.71118970350071,0.0870460988199592,0.255674609497254
"5370","ENSG00000105671","DDX49",1353.74644212625,-0.366040797058313,0.213945992886228,-1.7109027942999,0.0870990587088289,0.255782524364662
"5371","ENSG00000135655","USP15",2886.06349859814,-0.260073795519767,0.152042341821816,-1.71053531801396,0.0871669282670954,0.255934175902456
"5372","ENSG00000107249","GLIS3",10.3767886128764,-0.976872281559802,0.571140915623053,-1.71038749779315,0.0871942413645191,0.255936667543615
"5373","ENSG00000242114","MTFP1",482.198227863573,0.485907911233893,0.284097683616786,1.71035506185023,0.0872002355556021,0.255936667543615
"5374","ENSG00000169599","NFU1",581.998693381066,0.360293069574946,0.210675761092978,1.71017808458723,0.0872329469686806,0.255985034182377
"5375","ENSG00000141127","PRPSAP2",977.730924527763,0.191974560972754,0.112266643797402,1.70998753039411,0.087268178930557,0.256040777997188
"5376","ENSG00000164778","EN2",57.1171171838029,-0.450969075815481,0.263757725733651,-1.70978527571503,0.0873055867809419,0.25610288384216
"5377","ENSG00000241484","ARHGAP8",241.336259674147,-0.234865221760179,0.137379054429561,-1.70961448770636,0.0873371848141682,0.256147927193497
"5378","ENSG00000119906","SLF2",986.208553942478,0.34987586926047,0.204683040760399,1.70935446317721,0.0873853104996535,0.256241418107017
"5379","ENSG00000172270","BSG",8669.1355404908,-0.348509367888256,0.203902043011631,-1.70919998024923,0.0874139125364129,0.25627763537818
"5380","ENSG00000142233","NTN5",12.2513943814839,0.889648769670805,0.520619593462662,1.70882690709682,0.087483017026114,0.256432561059817
"5381","ENSG00000114786","ABHD14A-ACY1",5.46180879852823,-1.86310184402292,1.09038253439848,-1.70866809147005,0.087512447880429,0.256471158348702
"5382","ENSG00000153093","ACOXL",14.5718569505722,-1.06143994370807,0.621615790863352,-1.70754983916006,0.0877199025667423,0.257031375599689
"5383","ENSG00000129351","ILF3",5258.06885611145,-0.179497378378683,0.105144123503597,-1.70715559174872,0.0877931366310449,0.257198172890875
"5384","ENSG00000253846","PCDHGA10",5.85346677805369,-1.75749133223154,1.02973901996586,-1.70673471448116,0.0878713717821217,0.257379556650085
"5385","ENSG00000203993","ARRDC1-AS1",174.715776242674,-0.341830620919452,0.200299137640186,-1.70660056227257,0.0878963206008415,0.257404823746568
"5386","ENSG00000122565","CBX3",10652.8443878333,0.327554795464781,0.191981016711387,1.70618325225982,0.0879739659281975,0.257584374802762
"5387","ENSG00000160282","FTCD",7.65670147812305,1.16686729047621,0.683948179633145,1.70607558470598,0.0879940076887933,0.257595229488077
"5388","ENSG00000099783","HNRNPM",2806.05671729525,0.290111872682202,0.170061309590896,1.7059251947436,0.0880220081688267,0.257629374317446
"5389","ENSG00000109065","NAT9",276.138902151208,-0.309859594176673,0.181658695456947,-1.70572398638693,0.0880594815503619,0.257634076531497
"5390","ENSG00000183763","TRAIP",191.720986547808,0.434933298425116,0.255020707118241,1.70548228549715,0.0881045133362007,0.257634076531497
"5391","ENSG00000196504","PRPF40A",2620.67758647229,-0.265893744943504,0.155905696009562,-1.70547806622277,0.0881052996026862,0.257634076531497
"5392","ENSG00000198420","TCAF1",1483.00601429166,0.36718565420575,0.215268340272609,1.70571136350453,0.0880618328859086,0.257634076531497
"5393","ENSG00000198453","ZNF568",58.6224715305477,0.39661653361111,0.232532104842286,1.70564203975237,0.0880747471150015,0.257634076531497
"5394","ENSG00000090432","MUL1",381.394897654967,-0.322179788615937,0.188928239299429,-1.70530244610664,0.0881380316264321,0.257682009408386
"5395","ENSG00000132485","ZRANB2",1302.38355801686,0.267433693059073,0.156852428053784,1.70500193320164,0.0881940638730634,0.257798032859724
"5396","ENSG00000099942","CRKL",2137.24128359914,-0.340949563511504,0.199991966371179,-1.70481629686421,0.088228691114243,0.257825761146135
"5397","ENSG00000105677","TMEM147",1716.07666158666,-0.394103903082852,0.231176384027574,-1.70477579161306,0.0882362481233794,0.257825761146135
"5398","ENSG00000157927","RADIL",60.1645664648146,-0.375046525325356,0.220020291935791,-1.70459970771608,0.0882691059199962,0.25782622714546
"5399","ENSG00000198492","YTHDF2",1805.3385119104,-0.141860920734957,0.083218157036934,-1.70468712341222,0.0882527926495065,0.25782622714546
"5400","ENSG00000198380","GFPT1",3271.85279318912,-0.297252059237164,0.174407028489826,-1.70435825786977,0.0883141772401013,0.257910106495629
"5401","ENSG00000102554","KLF5",662.92770689177,-0.301771177078321,0.177083064083607,-1.70412217927201,0.0883582638489195,0.25794332115836
"5402","ENSG00000151914","DST",1195.74436910685,-0.519892310274591,0.305064094592157,-1.70420681912645,0.0883424556997679,0.25794332115836
"5403","ENSG00000184635","ZNF93",241.423422260958,0.281306599285731,0.165087743280385,1.70398234112365,0.0883843863555779,0.257971825435399
"5404","ENSG00000000457","SCYL3",304.921925566545,0.291174561743011,0.170889693077598,1.70387433261287,0.0884045671783809,0.257982980089391
"5405","ENSG00000148120","AOPEP",473.904745789612,-0.274357543357316,0.161050130834214,-1.70355368192616,0.0884645009576231,0.258110116577561
"5406","ENSG00000142168","SOD1",4927.34879544687,0.396539041797575,0.232831534434268,1.70311570020394,0.0885464183481683,0.258205809421341
"5407","ENSG00000147535","PLPP5",371.536804623075,0.198894510469943,0.116776359621906,1.70320868978889,0.0885290210413459,0.258205809421341
"5408","ENSG00000253414",NA,8.78031566644572,-1.06791677779894,0.627028744209531,-1.70313847277483,0.0885421576011898,0.258205809421341
"5409","ENSG00000102900","NUP93",732.94159711054,-0.226287180648795,0.132883000792804,-1.70290540775513,0.0885857718653415,0.258272808710748
"5410","ENSG00000070214","SLC44A1",4959.32420655679,-0.294827678395477,0.173144724521312,-1.70278175792291,0.0886089179156249,0.258292538914862
"5411","ENSG00000126878","AIF1L",2366.45499763652,0.166724404017415,0.0979183194127557,1.70268857775858,0.0886263635596624,0.258295648371073
"5412","ENSG00000162814","SPATA17",89.5092285334747,0.455072547419821,0.267483612450562,1.70131001017466,0.0888847892675341,0.25900094729287
"5413","ENSG00000226287","TMEM191A",173.917496939807,0.624733865204104,0.367340528057461,1.70069409032477,0.089000445413614,0.259290046955975
"5414","ENSG00000257028",NA,97.262930050738,0.386450082576277,0.227376342488943,1.69960550137299,0.0892051548670424,0.259838435953686
"5415","ENSG00000133641","C12orf29",638.399568825514,0.44885237708866,0.264133907331099,1.69933645257446,0.0892558079766382,0.259937967089859
"5416","ENSG00000163918","RFC4",697.272648643108,0.339944380522154,0.200118721684237,1.69871353195302,0.0893731725161045,0.260231708009411
"5417","ENSG00000164610","RP9",402.141719589991,-0.384384671681933,0.226328061855203,-1.69835180194248,0.0894413831280841,0.260382243295161
"5418","ENSG00000168938","PPIC",2073.25488630849,0.286219922160375,0.168575737377537,1.69787139367136,0.0895320374373411,0.260598049167012
"5419","ENSG00000152422","XRCC4",225.320566666709,0.31558878718351,0.185909492244798,1.69753993393708,0.0895946278887166,0.260732105887629
"5420","ENSG00000214300","SPDYE3",48.9509803676083,0.432546511112034,0.254823699426482,1.69743439124989,0.0896145651977789,0.260742009809774
"5421","ENSG00000106344","RBM28",604.737748968672,-0.200297989251629,0.118008455681341,-1.69731895985906,0.0896363746004862,0.260757356105823
"5422","ENSG00000163386",NA,1224.76221671091,-0.263314871043398,0.155188788527361,-1.69673900764405,0.0897460144282036,0.261028153362739
"5423","ENSG00000221866","PLXNA4",12.0359400393192,0.857834457139413,0.505625255476044,1.69658150547042,0.0897758088114838,0.261066661434095
"5424","ENSG00000163191","S100A11",9554.70620623208,-0.331254529329882,0.19527284505094,-1.69636760934921,0.0898162838791448,0.261136208844785
"5425","ENSG00000101333","PLCB4",260.64595382773,0.324709169509591,0.191425348221574,1.69627049148027,0.0898346661171442,0.261141508694445
"5426","ENSG00000135406","PRPH",33.66946540735,-0.734942490883169,0.433370287283002,-1.69587651126445,0.0899092688166415,0.261310204430232
"5427","ENSG00000172379","ARNT2",568.046161673175,0.372116333832963,0.219441249098243,1.69574469413618,0.0899342403726802,0.261334617777256
"5428","ENSG00000105137","SYDE1",22.7214923376265,0.643011063102145,0.37935267972876,1.69502180282977,0.0900712848304561,0.261492137501619
"5429","ENSG00000112739","PRPF4B",1652.88440804451,0.366816373089215,0.216396536434284,1.69511203429363,0.0900541697339895,0.261492137501619
"5430","ENSG00000181896","ZNF101",409.573120315713,0.252148768039905,0.148754772134866,1.69506338802561,0.0900633966287977,0.261492137501619
"5431","ENSG00000198518",NA,26.6698416555757,0.720382766988788,0.424999210158686,1.69502142538056,0.090071356430488,0.261492137501619
"5432","ENSG00000226167","AP4B1-AS1",229.853590362902,0.285901718587046,0.168637993760024,1.69535768430625,0.0900075881230623,0.261492137501619
"5433","ENSG00000164535","DAGLB",720.665085323347,-0.291576038930945,0.172036883958886,-1.69484608312615,0.0901046228424302,0.261540567315502
"5434","ENSG00000101337","TM9SF4",1530.83150601881,-0.357188627854944,0.210796409874018,-1.69447206462585,0.0901756156970024,0.261698465134657
"5435","ENSG00000243926","TIPARP-AS1",42.1381334932929,0.713060109892747,0.4208735417537,1.6942383855292,0.0902199934209012,0.261779079346387
"5436","ENSG00000185518","SV2B",6.71898485456995,1.11346532215956,0.657348585790589,1.69387345805331,0.0902893315225401,0.26193207470759
"5437","ENSG00000172172","MRPL13",1623.88162942233,0.410153050445532,0.242234534784425,1.6932063415753,0.090416197932941,0.262251874453279
"5438","ENSG00000105854","PON2",319.646866794955,0.221496056101236,0.130884580878062,1.69230061031858,0.0905886715330408,0.262671816758846
"5439","ENSG00000151612","ZNF827",11.5502641337296,-0.842473194048424,0.497881444532512,-1.69211607160711,0.0906238446959743,0.262671816758846
"5440","ENSG00000168890","TMEM150A",233.648137552476,-0.277233314449112,0.163840147975055,-1.69209633826332,0.0906276065304301,0.262671816758846
"5441","ENSG00000197948","FCHSD1",251.482989006998,0.29153461097173,0.172281412531805,1.69220002719625,0.0906078413603947,0.262671816758846
"5442","ENSG00000005436","GCFC2",241.689808160346,-0.312325147501171,0.184648568662576,-1.69145718140881,0.0907495191151807,0.262880219773402
"5443","ENSG00000137449","CPEB2",579.679853592193,-0.563113613605959,0.332894346337918,-1.69156857063096,0.0907282632829179,0.262880219773402
"5444","ENSG00000254286",NA,10.7583503091249,-0.989734547295832,0.585137209933482,-1.69145720096718,0.090749515382606,0.262880219773402
"5445","ENSG00000128815","WDFY4",27.0477520683797,-0.779444139670382,0.460895727691268,-1.69115071553125,0.0908080210923501,0.263001376056265
"5446","ENSG00000184489","PTP4A3",89.0192709452261,-0.464264003666254,0.27460627705293,-1.69065328239663,0.0909030418174026,0.263228235303055
"5447","ENSG00000115459","ELMOD3",238.002107293214,0.194200855216651,0.114901377790605,1.69015253733998,0.0909987759378607,0.263408718160805
"5448","ENSG00000167112","TRUB2",1755.30803378744,0.303159563705003,0.179365409582806,1.69017852667432,0.0909938052157634,0.263408718160805
"5449","ENSG00000197872","CYRIA",57.865666101133,0.462770241407998,0.273941465203682,1.68930337385732,0.0911613071646195,0.263830760503955
